system:index,B1,B2,B3,B4,B5,B6_VCID_1,B6_VCID_2,B7,B8,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
1_00000000000000000009,34,32,35,53,61,200,200,50,42,1,794,23,327,-131,41,7,-133,109,-85,0,-4,729,240,-186,54,93,-106,91,-3,16,720,-56,-13,13,-88,45,-15,-1,8.959446,365.91666,0.19000112,88663.336,0.012236333,184.08333,292.26334,1.2019972,"{""type"":""Point"",""coordinates"":[101.54353655017918,21.721668011762496]}"
1_0000000000000000000b,34,30,29,48,47,200,200,36,39,1,1178,25,1467,-72,-54,22,-146,22,9,-4,-2,-1264,276,-83,14,160,-126,62,4,24,71,32,-33,2,-22,-38,30,0,1.3636674,359.75,0.13750112,88400.664,0.011415667,200.0,292.5133,1.3259972,"{""type"":""Point"",""coordinates"":[100.4496610934552,21.956667096380144]}"
1_0000000000000000000e,29,27,28,53,57,197,197,39,41,1,767,24,1639,-239,5,7,-205,181,-55,-4,-3,-513,1215,-378,-52,822,-788,353,-1,21,452,74,-6,-44,80,-74,55,0,8.000972,375.91666,0.19333445,90470.0,0.013257001,181.5,293.63333,1.0613306,"{""type"":""Point"",""coordinates"":[101.42900453962143,21.949389843460924]}"
1_0000000000000000001d,30,29,32,54,61,198,198,46,43,1,1171,27,77,-51,-31,28,-95,26,-6,0,-1,-102,48,12,-5,75,2,-2,0,24,24,-29,23,-12,-63,25,-27,0,7.0338635,365.58334,0.18916778,89628.664,0.012261667,196.25,293.09665,1.2879972,"{""type"":""Point"",""coordinates"":[99.66893492641158,22.36737705800883]}"
1_0000000000000000002e,36,31,29,50,49,200,200,34,39,1,105,27,2238,48,-112,171,-182,107,-35,-7,-6,960,-28,-41,15,-18,-1,-4,-3,15,1390,-33,-73,125,-161,53,-10,-4,8.348003,412.66666,0.24416779,98850.664,0.015494334,132.5,296.79666,1.2719972,"{""type"":""Point"",""coordinates"":[103.95659246255458,22.51398338244402]}"
1_00000000000000000034,37,35,38,62,59,199,199,47,47,1,1316,17,-806,51,-1,-30,95,-71,48,3,-4,62,-346,178,-64,-115,198,-103,0,17,-555,-32,-15,-22,7,-2,41,2,5.5157037,354.25,0.16333444,85129.336,0.011496667,200.0,291.65,1.1046638,"{""type"":""Point"",""coordinates"":[100.98191277249767,22.768116469682013]}"
1_00000000000000000040,33,32,35,48,69,201,200,58,42,1,1300,15,979,35,-78,21,-52,2,17,-3,8,1449,177,-97,-20,157,-109,73,-5,13,884,70,-72,0,16,-36,35,-2,1.3680393,361.75,0.15583445,87035.336,0.011996667,202.83333,292.97,1.1019973,"{""type"":""Point"",""coordinates"":[100.94984291772128,22.783478072811135]}"
1_00000000000000000049,26,20,13,32,23,188,188,13,21,1,1055,31,2974,-299,41,95,-187,137,-111,-9,-13,-1945,132,4,-24,165,-68,31,6,17,1735,-338,88,90,-174,107,-67,-4,27.055182,398.25,0.19750112,94396.0,0.014406334,143.83333,295.27667,1.5259972,"{""type"":""Point"",""coordinates"":[103.63400771504514,22.905559341452374]}"
1_0000000000000000005a,27,21,18,36,32,192,191,24,26,1,1509,29,3928,-62,-247,193,-257,165,-51,-13,-7,-2652,-11,37,30,29,34,-12,9,15,1399,-95,-30,78,-60,27,-30,-4,5.0238414,398.91666,0.18083444,94714.0,0.014470667,147.33333,295.52335,1.5913305,"{""type"":""Point"",""coordinates"":[103.69734032730723,22.96808039732274]}"
1_0000000000000000005c,31,30,29,46,50,199,199,38,40,1,1407,24,4202,12,-90,49,-88,60,-18,-14,-7,385,70,-76,81,0,-9,3,-1,14,1458,5,-54,51,-9,-16,-2,-4,5.4602036,363.0,0.19333445,87126.664,0.011112667,147.75,290.15665,1.4893305,"{""type"":""Point"",""coordinates"":[104.32418291699643,22.9486788486392]}"
1_0000000000000000005d,30,26,27,63,56,195,195,31,42,1,641,38,5934,-13,-92,144,-252,102,-57,-20,-11,-770,16,-33,34,14,9,-27,2,19,3168,-105,-86,138,-227,52,-31,-10,20.289303,373.16666,0.18083444,89768.0,0.012148,147.33333,291.62,1.4826639,"{""type"":""Point"",""coordinates"":[104.75375933518227,23.010660353282095]}"
1_00000000000000000069,38,38,41,56,61,201,201,47,50,1,218,16,1671,-194,123,23,-167,108,-93,-5,0,-702,116,-60,0,101,-60,51,2,13,40,-151,80,-18,-80,35,-26,0,2.1108017,395.83334,0.11083445,96238.664,0.012651,189.33333,297.9,1.9579972,"{""type"":""Point"",""coordinates"":[102.84465764656414,23.219520187524445]}"
1_0000000000000000006c,29,26,25,42,47,196,196,37,33,1,1485,24,2460,-117,-35,20,-137,49,-78,-8,-5,-2493,93,-18,-26,132,-96,70,8,20,250,-76,-7,-3,-41,1,-15,0,20.73641,348.41666,0.11166778,83216.664,0.010444,178.16667,289.66998,1.9119973,"{""type"":""Point"",""coordinates"":[103.51974325055059,23.19661378541289]}"
1_0000000000000000006e,28,25,25,45,53,198,198,35,35,1,1517,26,1499,-150,45,-14,-77,18,-25,-4,-3,2375,77,-94,45,8,11,34,-9,23,1075,-127,-24,59,-75,33,9,-2,6.1228857,354.08334,0.1525011,84864.664,0.010715,158.75,289.32666,1.6853306,"{""type"":""Point"",""coordinates"":[104.23255730855024,23.112800522012325]}"
1_0000000000000000007e,30,30,29,31,35,192,192,30,29,1,1715,14,1326,-258,9,100,-382,305,-179,-3,-3,-1670,100,34,-14,185,-152,63,5,13,544,-109,0,45,-153,117,-66,-1,5.123334,346.5,0.084167786,84777.336,0.009139667,198.75,291.39667,2.1639972,"{""type"":""Point"",""coordinates"":[103.15484609314503,23.388493362843725]}"
1_00000000000000000089,42,34,31,50,64,201,201,52,40,1,1023,23,436,0,44,-2,-43,-22,15,0,7,-883,6,19,-13,7,-3,-22,3,18,3,-13,30,-7,-27,-4,8,0,2.2238295,353.75,0.13666779,86416.664,0.011316667,200.75,291.94666,1.1159972,"{""type"":""Point"",""coordinates"":[99.8230860498292,23.477965225481118]}"
1_0000000000000000009a,31,27,25,57,53,197,197,36,40,1,1369,28,923,-130,-3,56,-195,102,-86,-2,-3,-257,74,-32,-18,107,-45,7,0,21,-1751,-172,13,26,-85,15,-1,7,5.0461373,369.16666,0.14416778,88542.0,0.012013334,148.16667,291.07,1.6599972,"{""type"":""Point"",""coordinates"":[105.11137923966861,23.472034621080034]}"
1_000000000000000000a5,29,28,32,61,72,198,198,45,42,1,1151,27,1146,233,-194,42,-63,-97,98,-3,0,711,127,-59,20,163,-28,12,-2,23,-13,307,-219,13,21,-141,102,0,6.313604,366.08334,0.097501114,90122.0,0.010953001,201.41667,294.15,2.1946638,"{""type"":""Point"",""coordinates"":[101.5721060106286,23.585491988283902]}"
1_000000000000000000b8,37,36,38,53,68,200,200,56,44,1,1515,25,-330,-27,-59,16,6,22,-36,2,-2,-443,38,48,-32,32,-17,9,1,19,7,-18,-12,-9,0,4,-16,0,6.3362303,329.5,0.120001115,80900.664,0.009479334,205.83333,288.62665,1.3053305,"{""type"":""Point"",""coordinates"":[100.07074898143864,23.876278886181222]}"
1_000000000000000000ba,24,19,18,35,38,188,188,26,24,1,2058,23,111,-105,-36,7,-97,27,-3,0,-5,455,55,-10,-22,100,-10,7,-1,27,388,-57,-37,23,-76,20,-20,0,14.101867,331.5,0.12166778,81928.664,0.009156667,206.08333,289.00998,1.6539972,"{""type"":""Point"",""coordinates"":[100.72535393428662,23.85444712742355]}"
1_000000000000000000c3,35,34,36,48,61,200,200,54,40,1,1486,19,1115,-13,-70,70,-137,137,-53,-3,0,-514,-53,59,-73,80,-100,32,2,15,150,-37,13,-9,-24,7,-7,0,1.0131813,353.08334,0.08500112,85356.664,0.010916,190.91667,291.22333,2.3293307,"{""type"":""Point"",""coordinates"":[103.75474233516825,23.747459915848225]}"
1_000000000000000000cc,36,33,35,49,58,200,200,48,40,1,937,20,686,-50,-33,10,-40,-8,-25,-1,0,-744,67,27,-51,112,-37,3,2,19,405,-37,-11,3,-34,14,-8,0,7.3788605,348.33334,0.15500112,86742.0,0.010481667,202.16667,291.31998,1.1446639,"{""type"":""Point"",""coordinates"":[98.89009495911357,23.918586836976317]}"
1_000000000000000000d7,49,47,52,74,92,203,203,81,52,1,1972,26,-2456,-34,-54,9,-63,65,-74,10,0,480,101,41,-28,46,-87,84,-1,18,-1206,24,-25,-7,9,-12,4,5,12.046403,327.91666,0.080001116,80842.664,0.007943001,197.33333,288.42667,2.7619972,"{""type"":""Point"",""coordinates"":[102.49916649694318,23.976800401229056]}"
1_000000000000000000dd,29,28,30,41,51,198,198,43,37,1,1446,12,611,-88,25,-2,-69,52,-38,-1,4,141,56,-20,15,77,-20,26,0,13,926,75,-78,35,-26,-1,13,-3,8.12287,350.33334,0.09250112,85250.664,0.010525667,178.66667,290.08,2.128664,"{""type"":""Point"",""coordinates"":[104.22285430465793,24.044980056336236]}"
1_000000000000000000df,28,25,26,41,47,198,197,36,35,1,1197,18,796,-220,162,-51,-89,55,-55,-1,-1,748,-1,-30,-36,70,-3,8,-2,15,-185,-75,105,-68,-9,-35,-10,1,7.613026,352.33334,0.10583445,85916.0,0.010407668,167.91667,289.72,1.6599972,"{""type"":""Point"",""coordinates"":[104.90063320568066,24.012642655496652]}"
1_000000000000000000e9,31,30,32,56,62,195,195,45,45,1,1305,28,2158,-68,21,3,-43,-74,-2,-6,-3,-1056,55,11,-40,92,7,-18,3,27,393,-16,-6,8,-71,-16,20,0,7.9720917,360.33334,0.112501115,88408.664,0.011466667,204.0,293.47665,1.3626639,"{""type"":""Point"",""coordinates"":[99.83628944804848,24.142536269183527]}"
1_000000000000000000f0,30,27,29,39,47,199,199,39,34,1,1478,14,3891,-1069,364,41,-613,725,-385,-11,1,399,117,-118,57,33,-20,74,-1,13,882,-42,-47,32,-73,55,0,-2,1.0157033,337.5,0.080001116,83745.336,0.008930334,203.25,289.96667,2.750664,"{""type"":""Point"",""coordinates"":[101.98496971806611,24.06896556090272]}"
1_000000000000000000f3,35,31,30,38,45,195,195,39,32,1,1621,14,291,-81,30,37,-125,92,-75,0,1,114,14,28,-18,29,-28,-2,0,11,81,-40,33,0,-44,38,-32,0,4.1216507,339.91666,0.09000111,82854.0,0.009368334,194.0,289.91666,2.8673306,"{""type"":""Point"",""coordinates"":[102.92631716415592,24.191314375607178]}"
1_000000000000000000fa,41,37,35,48,59,201,201,48,39,1,952,20,-1774,-102,13,-2,-43,45,-57,7,-2,2182,209,-58,11,116,-137,54,-8,17,-430,-1,-18,6,-22,0,-23,2,2.2348487,360.16666,0.15083444,90906.664,0.011195667,203.83333,293.12,1.4246639,"{""type"":""Point"",""coordinates"":[97.87733500965284,24.252760788123663]}"
1_000000000000000000fe,30,29,32,50,58,197,197,42,38,1,1109,19,1596,-50,16,-12,-96,19,-16,-5,3,-738,26,-3,18,74,-16,-11,2,21,517,-19,1,12,-74,15,-5,-1,20.950304,344.58334,0.12750112,85866.664,0.009971667,206.08333,291.29666,1.3539972,"{""type"":""Point"",""coordinates"":[99.16956019943619,24.357326707826964]}"
1_00000000000000000101,29,27,27,42,49,193,193,39,35,1,1681,26,1893,-106,-48,96,-35,-55,73,-6,-5,-753,31,41,-48,16,42,-9,2,20,685,-46,-1,15,-16,-19,22,-1,6.5430493,315.0,0.10750112,77501.336,0.008232667,202.83333,286.19333,1.5199972,"{""type"":""Point"",""coordinates"":[100.18178059766944,24.2460230864319]}"
1_00000000000000000108,31,26,26,32,34,193,193,28,29,1,1628,10,1928,-605,324,-79,-155,131,-63,-5,0,1840,-58,34,20,-128,106,-38,-6,10,1871,-216,129,-16,-90,55,-38,-6,1.3769764,344.91666,0.07500111,83734.0,0.009744001,190.08333,290.55,2.954664,"{""type"":""Point"",""coordinates"":[102.5344691999833,24.357594253890166]}"
1_00000000000000000109,40,42,47,64,71,201,201,58,53,1,1811,16,-1634,-30,-44,54,-74,38,-23,6,0,-375,69,15,-19,95,-56,36,1,13,-82,-13,-28,30,-20,0,-1,0,6.682954,339.08334,0.09333445,82394.0,0.009359334,191.41667,289.65,2.930664,"{""type"":""Point"",""coordinates"":[102.67757067099048,24.37780735896544]}"
1_00000000000000000114,35,31,31,46,60,200,200,48,38,1,1131,21,172,-63,7,10,-44,34,-17,0,7,-1305,-2,59,-38,29,-11,-17,5,20,-111,-53,24,-3,-28,23,-7,1,4.737308,361.33334,0.16333444,90944.0,0.011238334,206.41667,293.63998,1.3953305,"{""type"":""Point"",""coordinates"":[98.45081999613652,24.492878920750666]}"
1_0000000000000000011b,28,29,30,70,71,197,197,45,49,1,1935,31,1593,-10,-28,-6,-111,32,40,-4,-3,-709,14,-23,-20,86,-7,9,2,20,-797,20,-6,-36,2,3,46,3,17.520731,331.66666,0.09916778,81500.0,0.009099,196.58333,288.50665,1.9966639,"{""type"":""Point"",""coordinates"":[100.96008101374001,24.537884627683095]}"
1_0000000000000000011f,30,28,31,43,44,200,200,36,38,1,1695,12,379,-5,-26,17,-31,21,-10,0,0,160,-3,0,-1,31,-5,0,0,14,522,11,-33,3,-27,-4,17,-1,6.7734294,330.41666,0.07833445,80406.0,0.008991667,194.66667,288.36,2.8619974,"{""type"":""Point"",""coordinates"":[102.23075090903099,24.543547686020972]}"
1_00000000000000000123,30,27,30,51,54,195,195,38,38,1,1519,27,1246,-148,89,30,-152,126,-138,-3,-6,458,71,-39,-3,60,-50,49,-2,22,-13,-36,34,-50,-22,-24,-6,1,14.435076,353.66666,0.07916778,85748.664,0.010768333,187.91667,291.47333,2.8553305,"{""type"":""Point"",""coordinates"":[103.47904949433683,24.42496681170669]}"
1_00000000000000000136,36,41,50,58,71,201,202,64,55,1,1917,10,100,-317,123,8,-181,211,-147,0,1,-456,82,2,-19,93,-51,41,1,9,112,-111,30,-2,-64,65,-41,0,1.0204523,332.41666,0.07666778,80565.336,0.009226334,193.08333,288.61,2.8746638,"{""type"":""Point"",""coordinates"":[102.3598374254272,24.65915879903366]}"
1_00000000000000000138,36,35,38,50,55,200,200,45,47,1,1755,15,-1751,-113,-14,59,-87,136,-83,7,0,-646,23,13,12,47,-8,12,2,14,-741,-66,-8,20,-36,52,-34,3,0.92740995,336.83334,0.10666778,81546.0,0.009472,189.66667,289.08334,2.9699974,"{""type"":""Point"",""coordinates"":[102.91095556102678,24.6718271051265]}"
1_0000000000000000013f,30,25,24,37,46,193,193,35,28,1,1186,19,-457,-76,-25,58,-39,25,15,2,0,-548,83,17,-12,60,1,-23,2,18,156,4,-19,16,-9,-12,16,0,7.5108438,352.66666,0.16333444,88816.0,0.010755001,203.83333,292.31332,1.7306639,"{""type"":""Point"",""coordinates"":[98.33412532156783,24.797948319322163]}"
1_00000000000000000143,42,34,31,61,78,202,203,67,44,1,1698,32,503,-54,-32,3,-74,16,13,0,6,602,50,-7,51,26,-68,21,-2,26,245,-13,-17,18,-49,-8,21,0,1.379842,333.25,0.105001114,82080.0,0.009146334,201.66667,289.50665,1.6679972,"{""type"":""Point"",""coordinates"":[99.63767216892587,24.832983476299088]}"
1_0000000000000000014f,28,24,24,31,32,193,193,24,27,1,1685,16,692,-173,-12,18,-90,91,-54,-1,-2,622,77,11,-25,17,-48,54,-2,17,-392,-110,-3,4,-42,36,-30,2,2.1166148,344.83334,0.076667786,83432.664,0.010030334,187.5,290.17334,3.0399973,"{""type"":""Point"",""coordinates"":[103.27018966009449,24.756987017045212]}"
1_00000000000000000151,30,26,28,35,39,191,191,32,27,1,1847,16,-1022,-36,-66,38,-58,88,-82,4,-3,258,75,-40,13,36,-47,26,-1,13,-723,-16,-36,12,-2,17,-19,3,2.1168993,334.66666,0.08416778,81207.336,0.009426666,177.66667,287.65668,2.7066638,"{""type"":""Point"",""coordinates"":[103.99620711631339,24.828671525580408]}"
1_00000000000000000154,33,32,34,59,74,205,205,57,42,1,1033,22,-156,-9,17,-21,-32,-71,10,1,0,-179,32,-64,-14,47,12,-97,0,14,-760,51,-31,-1,6,-94,-22,3,33.797558,368.5,0.10666778,89982.664,0.0115743335,159.58333,291.86334,1.8553306,"{""type"":""Point"",""coordinates"":[104.8224785415169,24.736234360742476]}"
1_0000000000000000015f,26,22,22,31,36,191,191,29,26,1,1835,15,2621,-53,-34,47,-61,40,-8,-9,-1,-1314,66,-6,-5,58,-41,27,4,14,1081,-3,-28,16,-33,-14,14,-3,16.786865,345.91666,0.08500111,83938.0,0.010160667,194.41667,290.89334,2.2526639,"{""type"":""Point"",""coordinates"":[100.93448131459216,24.924341538682086]}"
1_00000000000000000165,35,34,38,44,44,201,201,36,40,1,1901,8,627,-8,0,-7,-33,25,3,-1,-2,813,43,3,7,14,-45,28,-3,8,126,0,2,-4,-17,-3,0,0,3.4488614,332.33334,0.09333445,80492.0,0.009231334,192.66667,288.55664,2.928664,"{""type"":""Point"",""coordinates"":[102.80153813937733,24.88391532853155]}"
1_00000000000000000167,29,29,31,58,70,193,193,48,41,1,1840,25,-287,-96,2,4,-149,120,-50,2,0,320,50,12,-27,90,-10,29,-1,19,-295,-66,69,-36,-80,70,-63,2,10.866746,346.91666,0.07583445,84043.336,0.010052667,190.0,290.78333,3.1179972,"{""type"":""Point"",""coordinates"":[103.30118041241595,24.97608494730627]}"
1_00000000000000000169,30,29,32,38,43,194,194,39,31,1,1853,15,1091,-22,30,57,-64,59,-46,-3,-3,-513,18,-16,-34,27,-21,29,1,12,196,-13,9,15,-24,22,-8,0,4.6273675,334.08334,0.087501116,81011.336,0.009345334,175.83333,287.44998,2.6333306,"{""type"":""Point"",""coordinates"":[104.0393266235002,24.914910539954047]}"
1_0000000000000000016a,28,24,23,36,37,192,192,25,27,1,1642,23,1876,-62,40,29,-70,51,-31,-6,-7,-2051,-2,20,-14,56,6,-12,7,19,-360,82,-87,33,-8,-10,16,1,7.3788605,355.83334,0.10083445,86221.336,0.0108320005,166.0,290.35333,2.342664,"{""type"":""Point"",""coordinates"":[104.3524803722816,24.977971147051882]}"
1_0000000000000000016f,29,25,22,60,47,196,196,25,40,1,728,33,-331,-47,7,89,-150,28,6,2,-8,-117,35,-30,13,112,-22,-14,0,19,274,-133,-53,63,-149,-24,17,0,11.038201,388.75,0.11000111,96082.0,0.012620334,145.16667,293.90665,1.1979972,"{""type"":""Point"",""coordinates"":[105.9670227635112,24.973659196333198]}"
1_00000000000000000172,29,24,23,34,44,197,196,34,26,1,1645,18,-314,-244,110,-21,19,-38,21,2,0,1363,141,7,-48,-29,26,-37,-5,18,-14,-68,18,-6,-15,-24,14,0,2.1177318,326.66666,0.14750111,81534.0,0.009285,199.5,287.95667,1.8359972,"{""type"":""Point"",""coordinates"":[98.47749879773927,25.03671980343103]}"
1_0000000000000000017a,30,30,33,48,49,197,197,40,39,1,1953,13,532,0,-17,8,-25,11,3,-1,0,-33,106,-50,-5,77,-77,39,0,15,682,-4,-25,15,-43,27,6,-1,3.8429582,335.66666,0.07416778,81082.664,0.009286667,196.66667,289.63998,2.4726639,"{""type"":""Point"",""coordinates"":[101.28105156666808,25.09412181129204]}"
1_0000000000000000017e,25,22,22,35,37,197,197,29,28,1,1935,17,1697,-82,-26,36,-123,90,-7,-5,-2,-112,55,1,-8,84,-54,-2,0,21,925,-34,0,-6,-51,15,0,-2,10.990543,322.0,0.07833445,78110.0,0.008616334,197.25,287.23,2.6739974,"{""type"":""Point"",""coordinates"":[102.52234490421898,25.148562976053558]}"
1_0000000000000000017f,28,25,24,33,31,190,190,24,27,1,1895,15,-376,-400,236,-68,-141,199,-121,2,-2,437,-19,44,-13,18,-34,1,-1,12,-740,-138,100,-55,-35,21,-22,3,4.2298026,335.91666,0.083334446,81365.336,0.009566667,194.83333,289.3333,2.792664,"{""type"":""Point"",""coordinates"":[102.6748773739542,25.050195206814546]}"
1_00000000000000000188,29,24,19,56,47,194,195,24,35,1,1400,32,-671,-82,6,32,-118,11,-1,3,-6,-442,59,58,-79,111,-8,-3,1,21,184,-39,-74,50,-111,12,-5,0,22.440084,349.75,0.105001114,85537.336,0.0098416675,142.25,287.74332,1.6153306,"{""type"":""Point"",""coordinates"":[105.47950478623689,25.06960121459914]}"
1_0000000000000000018d,29,26,26,41,55,195,196,42,33,1,1869,21,-699,-330,215,-55,17,-4,26,4,1,310,191,-62,-6,-52,75,-50,-1,18,178,-139,78,-40,-32,-3,19,0,9.250221,327.25,0.15166777,81652.0,0.00896,192.08333,287.91,1.928664,"{""type"":""Point"",""coordinates"":[98.44596849419035,25.260941240802506]}"
1_00000000000000000193,24,20,19,40,39,190,190,23,30,1,2194,24,-426,-101,4,-70,-22,8,-1,2,-9,-1818,-33,49,-10,72,31,22,6,24,-360,-29,21,-83,0,-83,55,2,24.449871,327.33334,0.08500112,79194.664,0.008760667,194.25,288.10666,2.3499973,"{""type"":""Point"",""coordinates"":[100.65824892253332,25.30190254307946]}"
1_00000000000000000196,30,29,34,49,48,198,198,37,41,1,1812,13,294,-61,8,14,-60,49,-29,0,-2,343,15,1,-18,63,-30,19,-1,14,540,-36,21,-15,-28,7,0,-1,2.1189644,335.0,0.06750112,81066.0,0.008750001,201.58333,290.27667,2.596664,"{""type"":""Point"",""coordinates"":[101.57453176160168,25.339903002256925]}"
1_0000000000000000019d,28,29,33,48,53,190,190,40,37,1,2096,16,2560,-395,21,88,-382,333,-123,-7,-3,-877,186,46,-49,254,-155,33,2,15,418,-75,82,-23,-10,23,-27,0,11.697433,326.66666,0.069167785,79417.336,0.0084213335,190.08333,287.62,3.1853306,"{""type"":""Point"",""coordinates"":[103.6372405633089,25.336398148828913]}"
1_000000000000000001a5,29,26,23,55,52,193,193,31,37,1,967,33,1632,88,-91,95,-116,16,-54,-5,-9,-371,152,-117,65,52,-3,-20,0,17,702,-24,-112,60,-111,11,-66,-1,26.476877,374.66666,0.11000112,92854.0,0.0112786675,143.0,291.69666,0.93799716,"{""type"":""Point"",""coordinates"":[106.21199239808435,25.202192584423354]}"
1_000000000000000001b0,30,31,40,70,77,201,201,57,52,1,2071,28,97,-12,-57,38,8,45,-21,0,-4,46,75,66,-25,76,-48,-3,0,23,-482,-39,-48,39,-26,12,-2,2,22.86252,332.5,0.08916778,80984.0,0.008973001,192.91667,289.10666,2.054664,"{""type"":""Point"",""coordinates"":[99.72525783181766,25.450395067260256]}"
1_000000000000000001b1,36,38,43,61,70,201,201,54,53,1,1933,20,-172,-39,-1,-36,-43,47,27,1,-1,-8,51,46,-23,98,-78,14,0,18,-2,2,-23,-1,-35,10,21,0,10.884003,333.08334,0.08500112,80674.0,0.009099334,194.33333,289.18332,2.3013306,"{""type"":""Point"",""coordinates"":[100.2483460581953,25.4417711658229]}"
1_000000000000000001b5,28,27,32,54,53,197,196,41,43,1,2248,20,957,-53,-33,9,-83,32,6,-2,-4,-966,43,9,1,62,6,9,3,21,487,-28,-27,12,-52,52,4,0,11.925753,320.83334,0.07166778,77445.336,0.008,198.75,287.61002,2.5779972,"{""type"":""Point"",""coordinates"":[101.37375627756923,25.391913956944315]}"
1_000000000000000001d0,35,36,41,51,58,202,202,48,46,1,1990,14,433,-72,-20,3,-33,81,-83,0,-1,349,48,22,-11,24,-56,26,-1,14,645,-15,-21,4,-31,26,-29,-1,0.0,333.25,0.09000111,80758.0,0.008978333,194.16667,289.32666,2.3453305,"{""type"":""Point"",""coordinates"":[100.32272832286783,25.622601090843286]}"
1_000000000000000001da,30,29,31,35,40,191,191,32,31,1,1998,10,2623,-122,99,-76,8,12,-25,-9,-1,247,59,-29,23,2,-9,8,0,10,815,-58,40,-35,-5,-3,-8,-2,1.8543341,321.08334,0.075834446,78655.336,0.008062334,199.5,287.42667,3.0633307,"{""type"":""Point"",""coordinates"":[103.20470330202359,25.567357287892143]}"
1_000000000000000001dc,35,36,41,51,51,201,200,43,45,1,1866,16,3084,-90,53,-100,-49,-12,-29,-10,-5,-191,72,60,0,135,-78,-15,0,15,984,-41,34,-35,-22,4,-14,-3,4.6273675,330.25,0.07416778,80438.664,0.008711334,189.25,288.13998,2.8839974,"{""type"":""Point"",""coordinates"":[103.84933324581499,25.604813736741086]}"
1_000000000000000001e7,34,33,38,56,57,195,196,39,41,1,956,23,1566,-101,24,-54,-60,9,-49,-4,-4,-629,81,-23,-22,44,10,31,2,15,205,-84,17,-37,7,31,13,0,2.1201303,362.25,0.11666778,90062.664,0.011175,125.833336,288.70334,2.0933306,"{""type"":""Point"",""coordinates"":[107.5273959951435,25.622061539615817]}"
1_000000000000000001e8,32,27,25,39,40,198,198,29,30,1,592,25,259,-46,-16,75,-28,2,-49,0,-8,-94,58,7,-50,20,35,22,0,20,562,-61,17,-16,-32,-12,-5,-1,5.826009,373.5,0.123334445,93992.664,0.011878667,128.33333,290.65,1.8139973,"{""type"":""Point"",""coordinates"":[107.95508621358371,25.583525988311944]}"
1_000000000000000001f0,32,29,29,40,44,201,201,37,35,1,2074,18,-57,-40,-28,-5,6,60,-59,0,-2,616,67,40,0,-20,-49,46,-2,17,476,-17,11,-19,-5,11,-7,-1,6.3181076,309.58334,0.094167784,74992.664,0.007454334,194.16667,285.23,2.2919972,"{""type"":""Point"",""coordinates"":[100.15833464433044,25.685126605814705]}"
1_000000000000000001f4,42,35,36,49,63,203,203,56,44,1,1868,15,205,-53,30,-3,-26,34,-24,0,10,124,0,7,-14,6,-18,-18,0,13,42,-23,26,4,-21,13,-22,0,11.749392,330.5,0.07583445,80092.0,0.008093,197.25,289.53,2.3953307,"{""type"":""Point"",""coordinates"":[101.3209337664901,25.723662157118586]}"
1_000000000000000001fd,29,28,30,42,39,196,196,32,36,1,1964,14,2468,-28,-53,43,-91,69,-60,-8,-4,604,53,-11,10,48,-18,19,-2,12,1175,-40,-12,21,-82,21,-10,-3,14.227282,336.91666,0.10250112,81261.336,0.009156333,162.75,287.32,2.524664,"{""type"":""Point"",""coordinates"":[104.34466356813493,25.681621752386693]}"
1_00000000000000000204,30,26,23,46,42,200,200,31,36,1,909,23,-473,-228,111,-22,18,-113,85,2,-4,479,71,-32,-12,30,-19,8,-2,18,-718,-174,39,10,-46,-51,20,3,19.21019,369.25,0.10666778,91260.664,0.010852334,133.75,290.44666,1.1586639,"{""type"":""Point"",""coordinates"":[106.50116064229927,25.739830857538376]}"
1_00000000000000000207,30,24,20,38,27,186,186,17,31,1,1033,25,-808,-85,-33,23,26,-4,-10,3,-4,517,89,-36,13,3,22,-16,-2,17,583,-66,16,-25,-4,34,14,-1,8.8927145,364.75,0.11500111,90874.0,0.011276334,125.0,289.09,2.2206638,"{""type"":""Point"",""coordinates"":[107.47457348406438,25.816099321956514]}"
1_0000000000000000020b,39,32,27,39,23,196,196,14,35,1,205,21,32,-58,-27,46,-34,-33,12,0,-8,-578,75,-21,-3,-25,-32,35,1,15,-497,-50,-8,-3,-26,-24,11,2,10.895488,367.75,0.13750112,95388.0,0.010451334,133.58333,290.06332,1.1659973,"{""type"":""Point"",""coordinates"":[108.90801840421037,25.74468235948452]}"
1_0000000000000000021f,30,27,28,46,44,191,192,34,36,1,1553,22,1876,0,17,1,-76,18,-19,-6,-5,368,29,-38,2,36,-12,-18,-1,17,1123,-3,-32,11,-77,3,-35,-3,4.818638,340.33334,0.116667785,81952.0,0.009593334,142.33333,286.28665,2.2439973,"{""type"":""Point"",""coordinates"":[104.98579311759936,25.88616963591036]}"
