system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
1_00000000000000000004,31,30,27,66,44,198,30,1,1358,15,278,-67,31,8,-49,27,-35,0,-9,-377,59,-44,-63,-24,-14,-4,1,10,220,-72,19,-6,-69,30,-43,0,3.0131345,305.08334,0.005834451,86550.664,0.0052640005,192.0,285.78,1.5526639,"{""type"":""Point"",""coordinates"":[79.89908233225815,37.13675805801963]}"
1_00000000000000000037,28,28,30,42,53,187,45,1,3048,9,281,-80,26,-4,-47,43,-14,-1,-9,861,-51,-30,-33,24,-86,31,-6,7,266,-76,19,-2,-37,32,-6,-1,18.679794,230.91667,0.052501116,65646.664,0.003390667,185.91667,269.00333,2.1353307,"{""type"":""Point"",""coordinates"":[101.96960811493699,37.31758798304002]}"
1_0000000000000000004a,35,30,30,47,43,198,35,1,1045,7,11,-63,0,7,-35,26,0,0,-3,-1032,11,-8,-73,88,-16,16,6,7,-59,-71,-8,11,-43,32,7,0,9.228245,291.66666,0.052501116,89044.0,0.0055963336,177.75,282.20667,2.120664,"{""type"":""Point"",""coordinates"":[109.69197741951774,37.147807710430065]}"
1_00000000000000000053,45,51,56,76,76,203,65,1,1376,10,512,-48,-33,-17,-81,0,25,-2,-6,-524,-15,3,-72,3,52,-77,3,8,459,-51,-38,-20,-85,0,22,-2,2.338474,302.83334,0.006667784,86188.664,0.005016334,190.5,285.3033,0.9699972,"{""type"":""Point"",""coordinates"":[78.36862075049235,37.551779970366994]}"
1_00000000000000000090,43,52,64,72,92,209,87,1,1368,5,-149,3,0,0,-14,2,7,1,1,-842,-15,8,-85,-21,-25,48,5,4,-193,0,0,-4,-17,4,10,1,4.6273675,285.58334,0.024167784,85719.336,0.005028667,196.5,282.65668,2.554664,"{""type"":""Point"",""coordinates"":[104.92919820702903,37.43994125684553]}"
1_0000000000000000009e,42,47,52,59,65,203,60,1,688,4,-200,-22,-8,17,-13,10,1,1,-9,-588,54,-55,15,-10,-27,9,3,3,-127,-17,-15,14,-15,2,3,1,12.098643,301.58334,0.05416778,92652.0,0.0061463336,174.0,283.8,2.141997,"{""type"":""Point"",""coordinates"":[110.74031207718286,37.45557040603785]}"
1_000000000000000000e0,41,47,53,74,80,202,70,1,1787,10,157,-58,29,-7,-24,-6,11,0,-7,-34,22,-13,37,-27,-49,-4,0,9,150,-50,18,0,-23,-11,10,0,2.5193825,274.66666,0.032501116,81642.0,0.0052963337,194.66667,279.95667,2.7853305,"{""type"":""Point"",""coordinates"":[102.79911238840425,37.69191613917364]}"
1_00000000000000000135,40,49,57,79,90,204,76,1,1184,11,-122,-33,1,24,-42,19,9,1,-3,-1069,6,-51,-67,47,-72,-6,6,10,-279,-46,-10,22,-48,22,14,2,4.38231,282.66666,0.03583445,87456.664,0.0047900006,180.58333,281.32333,2.642664,"{""type"":""Point"",""coordinates"":[109.06109042517305,37.83124521068961]}"
1_00000000000000000136,40,47,55,71,84,205,76,1,1108,8,-64,-19,-3,18,-28,13,11,1,0,-1162,-25,-43,-63,28,-61,-2,7,6,-19,-31,-13,20,-40,18,13,0,13.198785,284.33334,0.03583445,88176.0,0.004895667,181.33333,281.7,2.5959973,"{""type"":""Point"",""coordinates"":[109.2761484098797,37.96734143394183]}"
1_00000000000000000182,39,47,56,68,79,206,73,1,1093,7,-236,-17,-3,16,-26,16,6,2,-2,-1137,-3,-38,-52,44,-15,13,7,7,-286,-22,-11,17,-29,20,10,2,3.6449373,287.66666,0.04333445,88670.664,0.0053510005,177.16667,281.42667,1.7733306,"{""type"":""Point"",""coordinates"":[109.77579068291831,38.24949997130073]}"
